id,company_name,company_id,amount,status,created_at,paid_at
a50dca8d00096541f2f4a564cfd1ed4dda46ba84,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,101.04,paid,2019-03-09,2019-03-09
98381e43ee333604637adf8186e547fa7222795d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,46.37,paid,2019-01-28,2019-01-28
1cbd3b44d1255b2989f1de7af0ce0ecdb6d78089,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,160.16,paid,2019-01-11,2019-01-11
56feac3f70e76fd20a21c6a97c2c51bfe7f1098b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,158.52,paid,2019-05-03,2019-05-03
78279993feb3479540695e3de7439b8004bd013b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,206.08,paid,2019-02-11,2019-02-11
7e0ec9b99e5d09144928e7687700a4a95e36e031,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,169.15,paid,2019-02-28,2019-02-28
4071436c6cb0d2951ce055202fd0c35f07f86536,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,35.13,paid,2019-03-20,2019-03-20
c085c0aec909e10cda0e3007861e43e000ac3953,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,60.00,paid,2019-03-01,2019-03-01
026c5bebb268bc833c6d1e6f8e30f3fa746fb6b1,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,215.85,paid,2019-05-08,2019-05-08
879c1bb1293493f0ac60e61831b3770acce281ba,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,62.33,refunded,2019-04-15,2019-04-15
8285cadda46066f1c59e942270e97c0dae6180de,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.00,paid,2019-01-31,2019-01-31
93f152ef57ab0f3d26efc23b1e75a5a486dc2d78,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,48.22,paid,2019-02-05,2019-02-05
12afb401cd133cb16c039b70dda4ab60b47f6f89,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.35,paid,2019-04-04,2019-04-04
713925c02a2ba469ab9117cf4ff202b9339a9746,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,paid,2019-03-23,2019-03-23
cc625ae6295226beb3132b15f41e13989218d924,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,199.47,paid,2019-01-28,2019-01-28
78af7f64a2264ecf8b349607f53b2c239b2b5fe5,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,173.95,paid,2019-01-15,2019-01-15
f46b9c362f692c8885939ffcbf14d66f970c4bfe,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,126.74,paid,2019-03-31,2019-03-31
92d0d6467e1d156c8ea189008b2671338f6edd02,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,58.18,paid,2019-01-19,2019-01-19
6cfab2f856bbe03052a29bc49908f1b063fcd8ef,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,172.30,paid,2019-01-13,2019-01-13
059b274890d9957a2c41592a6cbaf0a953493cdf,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,118.79,paid,2019-01-12,2019-01-12
1680f2bf5bf1c084d44f33d581d248e92a0e4e58,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,20.81,paid,2019-03-30,2019-03-30
5410c1c43d039f5f1475f1eee29db5edec34028b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,35.10,paid,2019-01-31,2019-02-01
d6bd4f5f78267c7bbd5a04a6a5e588455b5827af,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,150.06,paid,2019-02-15,2019-02-15
6695a9f0c2943b806e0fa5248d81b423c4e4cf50,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,261.23,paid,2019-03-07,2019-03-07
69137fc6a0b8dc88d43a09382962a515f2fb2803,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.37,paid,2019-02-26,2019-02-26
1cff49df95d16327adcf95193bbe4768f8e0c3a3,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,255.16,paid,2019-04-12,2019-04-12
dae076c006f1066e54359ac2ad6361a19a96b374,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.61,paid,2019-04-29,2019-04-29
d21001d4dad1dcf92f28d32ec9135def6b1631b3,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,109.28,paid,2019-05-13,2019-05-14
0bfdd84eaa326624906503127950b96ff7b4aaab,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,155.43,paid,2019-05-13,2019-05-13
9bd5abe9f66765adca35c9e42450c8cdf8d3369b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,223.02,paid,2019-05-16,2019-05-16
ad14b8b78b9b344df8d8ad5ddbb921ed4e1282fc,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,67.78,paid,2019-04-13,2019-04-14
9731c920d4ab8073291ec4f95ae444e5b2354a38,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,125.72,paid,2019-01-20,2019-01-20
995b0eeb1b72405fd279ed0ac324f24c687fdeee,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,78.32,paid,2019-04-02,2019-04-02
0d796bbd8e6c00db57e7a94fc4540f405e459050,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,93.44,paid,2019-03-29,2019-03-29
f803094302b428be0c5bc1c9080ebbd88dcc9b85,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,51.53,paid,2019-01-01,2019-01-01
a7f2dd38cda32d6501323473175cafaa475d6c0b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,124.07,paid,2019-05-04,2019-05-04
5c60a782e6691af142a73bf9cc34f62bf8219f33,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.81,paid,2019-03-16,2019-03-17
19f11523179d05675ca750336e598ea10458f189,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,paid,2019-02-18,2019-02-18
619551c06b52bf6b37a2dc421835f06c25d01f15,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,67.71,paid,2019-01-25,2019-01-25
b8219a6f62d2f306f3fc7dbc8ce2ff8b4204c8ea,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,47.45,paid,2019-02-27,2019-02-27
8ff6f8d0cc8ec0c127d4b7ea9c0e7d0f39951d47,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,24.81,paid,2019-02-07,2019-02-07
f07cf7be4c307b61a4a873334527a1c79e757a07,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,119.78,paid,2019-03-26,2019-03-26
e01bd665c22381beb607c761080c7223820f0da7,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,131.07,paid,2019-01-15,2019-01-15
1ecdcd3448e9c185cebaf1ef91dd37eab67b9556,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,167.71,paid,2019-01-17,2019-01-17
548eb78f80dcef9d88d47e022b309800cab777e4,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,29.04,paid,2019-03-01,2019-03-01
5284731ce6e4e3da7f790e8614d6019013d8505b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,35.25,paid,2019-04-22,2019-04-22
24a0feb6086aaae4d90822e4c64cb0bf23746f3a,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,82.76,paid,2019-02-12,2019-02-12
7f08de998a48aab1f1eb1bf952d82027857110d8,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,605.49,paid,2019-03-22,2019-03-22
2265e90aa1fccd3a8c7fcc645f2b8c796f49e695,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,70.90,paid,2019-05-11,2019-05-12
a9be3ec58ec5c32f07812836c933807bb0a2e564,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,38.50,paid,2019-03-13,2019-03-13
30515fe6a16cd13fd0d3217049c8ffcb11f7b698,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,74.54,paid,2019-02-02,2019-02-02
ec397a7bf7c0713bf19a72269d025f93f84b5155,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,176.01,paid,2019-03-25,2019-03-25
2ce27862243996d43f630ec571009e35236b1fdd,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,46.96,paid,2019-02-10,2019-02-10
2c211eb5b20d22cde89abaf92d2b211796a015bd,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,112.92,paid,2019-01-28,2019-01-28
f39604234ba551b3f01d35df208322e98179dd8c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,118.42,paid,2019-01-03,2019-01-03
b4cc74677a9ac742ae90385622329b49301827c3,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,204.25,paid,2019-01-04,2019-01-05
e7f9aee72f489d3789019b4d3f70875776b570d9,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,62.15,paid,2019-03-14,2019-03-14
5ac28d38fd3d8811d7fb770265911469e10f1067,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,120.17,refunded,2019-05-07,2019-05-07
6bbe24e2137da6608c125ba3d34ccdf0ae2e74a6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,198.48,paid,2019-05-16,2019-05-16
39c1f917a4522bb3a94be32e3ff341692714f7a1,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,76.55,paid,2019-02-09,2019-02-09
cc99b6271510f1616671992556f5027623e310e6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,57.60,paid,2019-05-15,2019-05-15
b2ac2ad2d550079a11927132582ba3f54b6b1660,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,58.84,paid,2019-05-06,2019-05-06
5815a01b95e22f0871f849c587d169ed985b9191,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,24.75,paid,2019-02-14,2019-02-14
28a5f3b652197fadc3bbd32236f1b7dce1d574bc,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,111.82,paid,2019-01-25,2019-01-25
2cd0a64b71cfbd722b5bb22db6c984f9b9b2fb79,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,37.18,paid,2019-03-28,2019-03-28
9a46b87bb27b8107117872d84e535d57fdadc207,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,49.06,paid,2019-03-17,2019-03-17
9608e4009cf985255c5107455b637dfd01811c09,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,163.57,paid,2019-02-19,2019-02-19
d266656c890db8586b9d9b91cdb6e078c7417c70,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,120.03,paid,2019-02-07,2019-02-08
bf5759b5368b89b07228821d8f339b38bb38bb03,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,221.31,paid,2019-04-04,2019-04-04
9a0bbb6e5d8c8ccd2f1a88e06121416e47f0f88c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,64.12,paid,2019-02-23,2019-02-23
7807d6d53b51f7dd562c3c85034a7c898c045c43,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,139.01,paid,2019-04-30,2019-05-01
cab8e4b6ce472f74623ead55e6d84f4eff913d0d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,31.08,paid,2019-04-04,2019-04-04
31a1aeb6a35a45fb3eb6706b2a6af68432a0b92f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.49,paid,2019-04-15,2019-04-15
c3d0c14c250a9e4ab348637d7669d3e70784000f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,paid,2019-02-13,2019-02-13
d39638d84669a1020217cd895a0892ce69222f0d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,127.92,paid,2019-02-08,2019-02-08
9291f8781daaf1c8e63b2898df61d7785743128b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,38.20,paid,2019-01-09,2019-01-09
8146a311643c5e0c2694327d4f5b5fbc56125bcb,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,95.60,paid,2019-04-10,2019-04-10
a54999603eed079ad022e4e27853b886ed6757fd,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,652.81,refunded,2019-02-20,2019-02-20
191b31079e036d77625b6b9a82b3f14a2c4fc0d5,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,199.67,paid,2019-02-09,2019-02-09
ec18bf4b6554a90ce57ba47ae3870dbfa036487d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,113.94,paid,2019-04-06,2019-04-06
8bdd75c1cc86edb037bb069429df8470457bc1f3,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,64.24,paid,2019-03-23,2019-03-23
71a54205b530946537fbdc58016d6e2f427261fd,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,95.92,paid,2019-02-06,2019-02-06
34b66524cfb7536ef7d4d9bd9a5c766394dd5be6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,7.33,paid,2019-04-16,2019-04-16
fb4fd72eca22d54d50e3f9b73a62b849a6cb89ed,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,58.53,paid,2019-01-10,2019-01-10
e4ee56cf5665421adc9e150157902559b0e1d96b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,75.10,paid,2019-04-23,2019-04-23
187218f0896e2336b5e965f9b4c9a76d12fec125,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,12.58,paid,2019-03-13,2019-03-13
29b1cbf996322d37d665f763932f26c1989c525e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,245.08,paid,2019-01-30,2019-01-31
ce2f94c1e8c704076dc2f16aecf7ba961141ce36,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,122.92,paid,2019-04-09,2019-04-09
e3b65fe7a1631959f6891a286c4f5716fddd8954,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,35.64,paid,2019-04-24,2019-04-24
e79f817cce4afea1af18764837d7d4dee51dbe1d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,141.18,paid,2019-03-30,2019-03-31
c9a5321955fa56a8b5ab14878ca5b27e1d2184b1,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,101.75,paid,2019-05-01,2019-05-01
6fc91677877eae344105827a9b89a0f834160183,Muebles chidos,8f642dc67fccf861548dfe1c761ce22f795e91f0,14957.00,paid,2019-03-08,2019-03-08
f7a278a13a0d670f121571c2247b37a73cf57975,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,52.75,paid,2019-01-05,2019-01-05
e3a2cc0f18a3d8d8daa73490f7de321344ab5462,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,15.44,paid,2019-01-16,2019-01-16
115043ee493c60511a733575b8f77f38eef7b6ff,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,45.69,paid,2019-04-13,2019-04-13
7fd15c6ee16fba5e89fc6dfe2cad94c58cf90698,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,152.44,paid,2019-03-11,2019-03-11
2383ea5ce9f4717fe2a6bade1bbd1b6d1f810845,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,66.52,paid,2019-01-27,2019-01-27
1cd77e470bc5c132755199ba058b754e5b119c37,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,140.01,paid,2019-02-07,2019-02-07
c51ff37ece3cce32fea50f31f3f1198b6fa1a8d3,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,168.91,paid,2019-04-10,2019-04-10
4295dc18b3435b090848eb7ff7b520fd13a1a944,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,152.44,paid,2019-01-04,2019-01-04
ec01d98c87867735ed7bd6902a23d0cdd217e6fe,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,66.06,paid,2019-01-07,2019-01-08
d83bb23bae7f2a574b3bc1fd68d9d0f941539045,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.61,paid,2019-04-01,2019-04-01
472a7d24c5791a3b2da5011140472a210ac86de5,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,94.99,paid,2019-04-22,2019-04-22
aa558b324b4add441871266f867735b5dc8bcae1,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,66.37,paid,2019-02-05,2019-02-06
8e1eb46bfff61877d642bb1d66ce26e2b8dc0b74,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,151.83,paid,2019-02-13,2019-02-13
2170e847d0b5a7c8c1bbf77b4cc2dde963c78cdc,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,paid,2019-01-14,2019-01-14
7c3f10f265043f23e6cde53c7310679e378b909f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,paid,2019-02-21,2019-02-21
b90efed5a23f2041362dfca8da73f8e1a33b4b05,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,105.79,paid,2019-03-26,2019-03-26
7043659c3f8ead957c2cd611ba3571761135a7f0,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,84.63,paid,2019-02-08,2019-02-09
9a10704595850150bb0427429b3b69a1ad9b6bae,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,48.77,paid,2019-05-11,2019-05-11
df0a964c035c9a6f3974d80198b1787b16764c3d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,168.14,paid,2019-03-29,2019-03-29
412655de5025a353f82770f24751bd00400f4cd5,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,87.50,paid,2019-02-13,2019-02-13
b10a648d07722e2c35df29992b7011933a0a6d54,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,57.00,paid,2019-01-10,2019-01-10
963bba6b24ab233eea1d9c8aa0cd711a326f0166,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,31.20,paid,2019-01-03,2019-01-03
02359490713cb6d031068045e1b13adc8aba6f79,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.00,paid,2019-02-08,2019-02-09
30f90f763181dcc18a852b75a182fec7b060ee8d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,94.45,paid,2019-05-16,2019-05-16
b0b58ee84f4216de19beeaaa6f9741c78a14d768,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,91.73,paid,2019-03-19,2019-03-19
edeb1b67356b3d227902def7de8a888a0583f0bc,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,172.97,paid,2019-02-18,2019-02-18
d8e66711f3bc9c8b37551c13d966900320a0f391,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,517.62,paid,2019-03-28,2019-03-28
fb52e94cd56f18221fe32bd56178c155cca8c1fd,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,71.85,paid,2019-02-09,2019-02-09
439b9b100ac2c11f0efcd4e35b3cb442eff19b1f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,43.05,paid,2019-04-16,2019-04-16
a39c99f2af3bb290869b4271492480a56fdca95a,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,22.30,paid,2019-01-26,2019-01-26
648e86454dd8ad10784bac52d63dcd3517f59784,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,56.10,paid,2019-02-23,2019-02-23
0af1d2b4d9c303db63ab0280ea4398991707c7c4,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,52.75,paid,2019-01-05,2019-01-05
c2d9171cd83f0dab7ee3ea78d832fca256070bc3,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,44.69,paid,2019-04-01,2019-04-02
3b79e2c1b2908c3d4a4dd769ab300fcf51d986c7,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,76.68,paid,2019-05-15,2019-05-15
962556b5d30260bed17cd115f48ec258c76eaa52,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,95.46,paid,2019-05-07,2019-05-07
9de786eb83cd578f489894cce3b982f46a490d51,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,46.32,paid,2019-01-09,2019-01-09
24c17094bc1038921d19ba495033c988a0a26894,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,52.84,paid,2019-04-27,2019-04-27
a940a9f619dfb7cae78e51013afac29d8d9e3160,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.61,paid,2019-04-07,2019-04-07
11db5865d89885c5fce58d5c2722f2c1fa40b876,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,51.98,paid,2019-01-27,2019-01-28
fcb44f88841a41f1c6eee1277f5b7038fc785fe9,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,85.17,paid,2019-01-18,2019-01-18
d627da072333e33b6876b33a89b08c423d3e3ec3,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,46.37,paid,2019-04-18,2019-04-18
8553e727a0926beea727270b95206ec49373c4d9,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,163.05,paid,2019-02-01,2019-02-01
63ac4e8fa1bf65a2981b7a80fb55875be8249382,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,167.79,paid,2019-05-09,2019-05-09
caffee0e070c6e238981f93d5c010b6aec76a04f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,138.30,paid,2019-02-06,2019-02-06
82b8ed224a72e54142bdfd2b0074816264346663,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,50.38,paid,2019-02-13,2019-02-13
1b3b1bbb504d033f1ed84fe1b6fc161cf9dcc92e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,126.08,paid,2019-01-25,2019-01-26
fa01cbfa5ee264727f9c607562d16eab6ed90038,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,30.24,paid,2019-03-28,2019-03-28
0ced53f5689420b1ce55d46672f5049fe5c6b78f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,67.49,paid,2019-01-07,2019-01-07
45771c544506ff115ec89e74cf23e416cbb8e07c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.81,paid,2019-03-11,2019-03-11
2a036b203f113930d7308bc5fe8b58e5b7a958c2,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,67.76,paid,2019-04-09,2019-04-09
3b4d692836c73ffc41468e4a1cb51961c2878a3b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,166.73,paid,2019-05-02,2019-05-02
e31e7c2f428f139268f20f3a57f2f2e8ee78f27e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,31.36,paid,2019-03-11,2019-03-11
8d1905bbf61e232d9fc6c11098e1a6713634c2d2,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.13,paid,2019-04-02,2019-04-02
d2d34e77619991e580658ea9107b3985a931d2aa,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,165.87,paid,2019-05-03,2019-05-03
0cd1090ff73b3f7d5877c81a8e77984182e554f7,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,83.79,paid,2019-04-01,2019-04-01
40bc5b879bb1505892082d313cb8504d2072b8e4,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,143.11,paid,2019-01-04,2019-01-04
4c5d2e75774051faa34b45384a8d98017efe06a3,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,95.65,paid,2019-03-29,2019-03-29
5058ee1f481ae863f59e9dfca1e590a1daf88735,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,95.54,paid,2019-04-04,2019-04-04
2827cce656b580ea905c517ae4a4e1a23d1f303e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,44.63,paid,2019-04-02,2019-04-02
677f672fddeb26775e2c79b11c76eab32f70e9a8,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,paid,2019-02-26,2019-02-26
51b0cdf341bc1add41f60d92e400d2294483422f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,94.42,paid,2019-01-23,2019-01-23
af11b26c0fbcfee70664df6b3994feedf90c2e20,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,50.41,paid,2019-05-06,2019-05-06
014c68f6435bff688e8ec206e0207b813a765d79,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,44.94,paid,2019-04-02,2019-04-02
40c48269f5bc1177faf7a748c4a6006e807f8db9,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.00,paid,2019-02-20,2019-02-20
789642ed1ca2e9176d803faf4c230610ad4cdd5c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.97,paid,2019-03-25,2019-03-25
45263d8cc6a637c764f69b19d95b370747062f55,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,205.42,paid,2019-01-30,2019-01-30
f7e79aba615a47d95fbe33f3ff80c9c2d273c387,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,27.00,paid,2019-02-21,2019-02-21
c8cc0dc712ca7658238819e45380f660f0af41a2,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,89.29,paid,2019-05-10,2019-05-10
9ba0fb0820737ea41a8bfe6537e07efc9a02c40e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.18,paid,2019-01-24,2019-01-24
663d2a599a72ddd20af3c61dcb444a85a803ea8c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,135.77,paid,2019-02-14,2019-02-14
64d197bcaf75c049ae624227caa2c7140de22fee,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,99.65,paid,2019-04-12,2019-04-12
5ed8bcb1a07937edd66ed2bad80cbdabf57541cf,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,66.76,paid,2019-03-15,2019-03-15
b50cd9d3a038256b5891e01b3acbb604ec6f587b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,26.40,paid,2019-03-15,2019-03-15
99229cac9cef565621c4011af153f7c49b55d72c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,327.70,paid,2019-05-14,2019-05-14
